,Time,S1,S2,S3,S4,S5,Event_val,ElapasedTime
1235,38:55.6,5.187042236,-1.096359253,8.393630981,0.90462894,0.974608479,-999,23906
1236,38:55.6,5.231338501,-1.141845703,8.324203491,0.904633954,0.974589701,-999,23938
1237,38:55.6,5.206207275,-1.144241333,8.247589111,0.904634581,0.974587353,-999,23942
1238,38:55.7,5.239715576,-1.096359253,8.318206787,0.904637401,0.97457679,-999,23960
1239,38:55.7,5.215774536,-1.141845703,8.294281006,0.904642572,0.974557425,-999,23993
1240,38:55.7,5.255279541,-1.110717773,8.350540161,0.904644922,0.974548623,-999,24008
1241,38:55.7,5.189437866,-1.125091553,8.275115967,0.904647586,0.974538647,-999,24025
1242,38:55.7,5.249298096,-1.080795288,8.330184937,0.90465119,0.97452515,-999,24048
1243,38:55.8,5.234939575,-1.127487183,8.309829712,0.90465354,0.974516347,-999,24063
1244,38:55.8,5.230148315,-1.131072998,8.328994751,0.90465636,0.974505784,-999,24081
1245,38:55.8,5.191848755,-1.125091553,8.293075562,0.904659651,0.974493461,-999,24102
1246,38:55.8,5.224151611,-1.109527588,8.294281006,0.904662314,0.974483485,-999,24119
1247,38:55.8,5.244506836,-1.152618408,8.381668091,0.904667172,0.974465293,-999,24150
1248,38:55.9,5.284011841,-1.126281738,8.208084106,0.904669365,0.974457078,-999,24164
1249,38:55.9,5.313934326,-1.121490479,8.313430786,0.904671559,0.974448862,-999,24178
1250,38:55.9,5.24331665,-1.085586548,8.350540161,0.904674536,0.974437713,-999,24197
1251,38:55.9,5.264862061,-1.079589844,8.261947632,0.904677513,0.974426563,-999,24216
1252,38:55.9,5.27684021,-1.053253174,8.272720337,0.904680803,0.97441424,-999,24237
1253,38:55.9,5.323516846,-1.091567993,8.271530151,0.904684094,0.974401916,-999,24258
1254,38:56.0,5.290008545,-1.114303589,8.287094116,0.904689108,0.974383138,-999,24290
1255,38:56.0,5.29838562,-1.121490479,8.278701782,0.904691928,0.974372575,-999,24308
1256,38:56.0,5.325912476,-1.163391113,8.321807861,0.904694278,0.974363772,-999,24323
1257,38:56.0,5.29359436,-1.168182373,8.281097412,0.904697412,0.974352036,-999,24343
1258,38:56.1,5.313934326,-1.096359253,8.272720337,0.904700859,0.974339126,-999,24365
1259,38:56.1,5.334289551,-1.083190918,8.387649536,0.904703523,0.97432915,-999,24382
1260,38:56.1,5.37020874,-1.204101563,8.212860107,0.90470556,0.974321521,-999,24395
1261,38:56.1,5.276824951,-1.108322144,8.179351807,0.904708537,0.974310371,-999,24414
1262,38:56.1,5.251693726,-1.052062988,8.302658081,0.904711827,0.974298048,-999,24435
1263,38:56.2,5.292404175,-1.085586548,8.326599121,0.904715431,0.974284551,-999,24458
1264,38:56.2,5.255279541,-1.053253174,8.297866821,0.904717938,0.974275162,-999,24474
1265,38:56.2,5.244506836,-1.110717773,8.313430786,0.904722639,0.974257557,-999,24504
1266,38:56.2,5.234924316,-1.105926514,8.318206787,0.904725302,0.974247581,-999,24521
1267,38:56.2,5.278030396,-1.105926514,8.326599121,0.904727809,0.974238192,-999,24537
1268,38:56.3,5.294784546,-1.108322144,8.270324707,0.90473204,0.974222347,-999,24564
1269,38:56.3,5.194229126,-1.104736328,8.263153076,0.904741598,0.974186551,-999,24625
1270,38:56.3,5.264862061,-1.064025879,8.283493042,0.904742695,0.974182443,-999,24632
1271,38:56.3,5.353439331,-1.201705933,8.309844971,0.904743165,0.974180683,-999,24635
1272,38:56.3,5.233734131,-1.183746338,8.238006592,0.904744105,0.974177162,-999,24641
1273,38:56.4,5.30317688,-1.135864258,8.348144531,0.904747395,0.974164838,-999,24662
1274,38:56.4,5.29359436,-1.140640259,8.351730347,0.904749432,0.97415721,-999,24675
1275,38:56.4,5.214584351,-1.159805298,8.288284302,0.904752723,0.974144886,-999,24696
1276,38:56.4,5.321121216,-1.139450073,8.320602417,0.90475758,0.974126695,-999,24727
1277,38:56.4,5.255279541,-1.169372559,8.357727051,0.90475852,0.974123174,-999,24733
1278,38:56.4,5.141555786,-1.083190918,8.356521606,0.904761184,0.974113198,-999,24750
1279,38:56.5,5.218170166,-1.073608398,8.369689941,0.904764317,0.974101461,-999,24770
1280,38:56.5,5.205001831,-1.127487183,8.299057007,0.904768078,0.974087377,-999,24794
1281,38:56.5,5.276824951,-1.149032593,8.258361816,0.904770428,0.974078575,-999,24809
1282,38:56.5,5.238525391,-1.150222778,8.276306152,0.904774815,0.974062144,-999,24837
1283,38:56.5,5.163116455,-1.162200928,8.350540161,0.904777636,0.974051581,-999,24855
1284,38:56.6,5.26725769,-1.090362549,8.402008057,0.904781083,0.974038671,-999,24877
1285,38:56.6,5.163101196,-1.096359253,8.436721802,0.90478453,0.97402576,-999,24899
1286,38:56.6,5.173876444,-1.093765259,8.43133545,0.904782907,0.974025904,1000,24902
1287,38:56.6,5.227752686,-1.080795288,8.404403687,0.904774791,0.974026624,-999,24917
1288,38:56.6,5.196624756,-1.101135254,8.446304321,0.904767304,0.974028548,-999,24928
1289,38:56.6,5.224151611,-1.122695923,8.302658081,0.904754373,0.974031871,-999,24947
1290,38:56.7,5.124801636,-1.099945068,8.386444092,0.904738038,0.974036068,-999,24971
1291,38:56.7,5.226547241,-1.084381104,8.492996216,0.904723745,0.974039741,-999,24992
1292,38:56.7,5.175079346,-1.065231323,8.303848267,0.904713536,0.974042365,-999,25007
1293,38:56.7,5.130783081,-1.133468628,8.247589111,0.904698563,0.974046213,-999,25029
1294,38:56.7,5.263656616,-1.109527588,8.362503052,0.904680867,0.97405076,-999,25055
1295,38:56.8,5.230148315,-1.135864258,8.394836426,0.904671338,0.974053209,-999,25069
1296,38:56.8,5.185852051,-1.143051147,8.277511597,0.904659768,0.974056183,-999,25086
1297,38:56.8,5.264862061,-1.116699219,8.283493042,0.904645475,0.974059856,-999,25107
1298,38:56.8,5.292388916,-1.139450073,8.368499756,0.904632544,0.974063179,-999,25126
1299,38:56.9,5.268463135,-1.107131958,8.350540161,0.904610084,0.974068951,-999,25159
1300,38:56.9,5.263656616,-1.092758179,8.249969482,0.904606,0.97407,-999,25165
1301,38:56.9,5.29838562,-1.073608398,8.385253906,0.904593068,0.974073323,-999,25184
1302,38:56.9,5.318740845,-1.083190918,8.263153076,0.904571289,0.97407892,-999,25216
1303,38:56.9,5.330703735,-1.074813843,8.323013306,0.90456176,0.974081369,-999,25230
1304,38:56.9,5.303161621,-1.083190918,8.191329956,0.904552232,0.974083817,-999,25244
1305,38:57.0,5.29838562,-1.043685913,8.234420776,0.904536578,0.97408784,-999,25267
1306,38:57.0,5.382171631,-1.081985474,8.179351807,0.904522966,0.974091338,-999,25287
1307,38:57.0,5.32232666,-1.089172363,8.284698486,0.904508673,0.974095011,-999,25308
1308,38:57.0,5.330703735,-1.078399658,8.214065552,0.9044937,0.974098859,-999,25330
1309,38:57.0,5.382171631,-1.073608398,8.253570557,0.904481449,0.974102008,-999,25348
1310,38:57.1,5.369003296,-1.095153809,8.200897217,0.904465114,0.974106205,-999,25372
1311,38:57.1,5.375,-1.078399658,8.192520142,0.904448779,0.974110403,-999,25396
1312,38:57.1,5.35345459,-1.096359253,8.216461182,0.904444696,0.974111452,-999,25402
1313,38:57.1,5.408508301,-1.084381104,8.163787842,0.904428361,0.97411565,-999,25426
1314,38:57.1,5.385772705,-1.091567993,8.290679932,0.904413388,0.974119498,-999,25448
1315,38:57.2,5.433654785,-1.073608398,8.236816406,0.904403859,0.974121947,-999,25462
1316,38:57.2,5.379776001,-1.104736328,8.155410767,0.904391608,0.974125095,-999,25480
1317,38:57.2,5.452804565,-1.029312134,8.218856812,0.904377996,0.974128593,-999,25500
1318,38:57.2,5.333099365,-1.090377808,8.199707031,0.904356217,0.97413419,-999,25532
1319,38:57.2,5.486328125,-1.086776733,8.215255737,0.904344646,0.974137163,-999,25549
1320,38:57.3,5.400131226,-1.081985474,8.226028442,0.90430381,0.974147658,-999,25609
1321,38:57.3,5.34147644,-1.079605103,8.192520142,0.904299046,0.974148882,-999,25616
1322,38:57.3,5.510269165,-1.083190918,8.221252441,0.904294962,0.974149932,-999,25622
1323,38:57.3,5.42288208,-1.107131958,8.247589111,0.90429292,0.974150456,-999,25625
1324,38:57.3,5.431259155,-1.067626953,8.221252441,0.904279989,0.974153779,-999,25644
1325,38:57.3,5.364227295,-1.065231323,8.211669922,0.90427046,0.974156228,-999,25658
1326,38:57.4,5.481536865,-1.081985474,8.209274292,0.904253445,0.974160601,-999,25683
1327,38:57.4,5.437240601,-1.108322144,8.205688477,0.904235749,0.974165148,-999,25709
1328,38:57.4,5.42048645,-1.059234619,8.203292847,0.904213289,0.97417092,-999,25742
1329,38:57.4,5.445632935,-1.077194214,8.192520142,0.904208525,0.974172144,-999,25749
1330,38:57.5,5.428863525,-1.108322144,8.180541992,0.904194913,0.974175643,-999,25769
1331,38:57.5,5.51864624,-1.096359253,8.196105957,0.904179259,0.974179665,-999,25792
1332,38:57.5,5.364227295,-1.087982178,8.181747437,0.904175175,0.974180715,-999,25798
1333,38:57.5,5.52104187,-1.099945068,8.143432617,0.90415816,0.974185087,-999,25823
1334,38:57.5,5.448013306,-1.060440063,8.194915771,0.904145228,0.974188411,-999,25842
1335,38:57.6,5.42527771,-1.085586548,8.249984741,0.904090779,0.974202403,-999,25922
1336,38:57.6,5.51385498,-1.073608398,8.191329956,0.904088738,0.974202928,-999,25925
1337,38:57.6,5.390548706,-1.108322144,8.126678467,0.904086696,0.974203452,-999,25928
1338,38:57.6,5.529418945,-1.104736328,8.138641357,0.904084654,0.974203977,-999,25931
1339,38:57.6,5.463577271,-1.086776733,8.212875366,0.904079209,0.974205376,-999,25939
1340,38:57.6,5.451904297,-1.093963623,8.149120331,0.904067371,0.974202939,1000,25954
1341,38:57.7,5.448013306,-1.096359253,8.127868652,0.904063425,0.974202127,-999,25959
1342,38:57.7,5.50668335,-1.031707764,8.155410767,0.904043355,0.974180983,-999,25977
1343,38:57.7,5.412109375,-1.083190918,8.162582397,0.904018824,0.974155141,-999,25999
1344,38:57.7,5.543792725,-1.087982178,8.141036987,0.903997639,0.974132822,-999,26018
1345,38:57.7,5.45161438,-1.085586548,8.210479736,0.903974224,0.974108154,-999,26039
1346,38:57.8,5.47076416,-1.096359253,8.158996582,0.903883907,0.974013007,-999,26120
1347,38:57.8,5.548568726,-1.059249878,8.176956177,0.903880562,0.974009483,-999,26123
1348,38:57.8,5.39175415,-1.089172363,8.137451172,0.903874987,0.97400361,-999,26128
1349,38:57.8,5.52583313,-1.046066284,8.179351807,0.903872757,0.974001261,-999,26130
1350,38:57.8,5.464782715,-1.038894653,8.249984741,0.903867182,0.973995388,-999,26135
1351,38:57.8,5.482727051,-1.083190918,8.172164917,0.903843767,0.97397072,-999,26156
1352,38:57.9,5.491119385,-1.108322144,8.150619507,0.903811431,0.973936655,-999,26185
1353,38:57.9,5.421676636,-1.083190918,8.194915771,0.903803626,0.973928432,-999,26192
1354,38:57.9,5.503082275,-1.072418213,8.157806396,0.903777981,0.973901415,-999,26215
1355,38:57.9,5.438446045,-1.091567993,8.151809692,0.903757911,0.973880272,-999,26233
1356,38:57.9,5.482727051,-1.086776733,8.095550537,0.903736725,0.973857953,-999,26252
1357,38:58.0,5.486328125,-1.053253174,8.147033691,0.903712195,0.973832111,-999,26274
1358,38:58.0,5.41809082,-1.068832397,8.141036987,0.903692125,0.973810967,-999,26292
1359,38:58.0,5.487518311,-1.078399658,8.150619507,0.903666479,0.97378395,-999,26315
1360,38:58.0,5.476745605,-1.105941772,8.156600952,0.903636374,0.973752234,-999,26342
1361,38:58.0,5.384567261,-1.029312134,8.238006592,0.903620764,0.973735789,-999,26356
1362,38:58.1,5.42527771,-1.025726318,8.288284302,0.903605153,0.973719344,-999,26370
1363,38:58.1,5.421676636,-1.052062988,8.190124512,0.903580623,0.973693502,-999,26392
1364,38:58.1,5.438446045,-1.080795288,8.263153076,0.903560553,0.973672358,-999,26410
1365,38:58.1,5.38458252,-1.077194214,8.184143066,0.903525987,0.973635944,-999,26441
1366,38:58.1,5.481536865,-1.101135254,8.178146362,0.903508147,0.973617149,-999,26457
1367,38:58.2,5.424072266,-1.064041138,8.180541992,0.903492537,0.973600704,-999,26471
1368,38:58.2,5.409713745,-1.038894653,8.166183472,0.903466891,0.973573687,-999,26494
1369,38:58.2,5.42767334,-1.031707764,8.226043701,0.903442361,0.973547845,-999,26516
1370,38:58.2,5.375,-1.065231323,8.203292847,0.903424521,0.97352905,-999,26532
1371,38:58.3,5.488723755,-1.073608398,8.226043701,0.903347585,0.973447999,-999,26601
1372,38:58.3,5.335494995,-1.061645508,8.241592407,0.90334424,0.973444475,-999,26604
1373,38:58.3,5.561737061,-1.067626953,8.158996582,0.90333755,0.973437427,-999,26610
1374,38:58.3,5.325912476,-1.084381104,8.153015137,0.903329744,0.973429204,-999,26617
1375,38:58.3,5.51864624,-1.046081543,8.188934326,0.903319709,0.973418633,-999,26626
1376,38:58.3,5.409713745,-1.034103394,8.222442627,0.903289604,0.973386917,-999,26653
1377,38:58.4,5.464782715,-0.992202759,8.197311401,0.903266188,0.973362249,-999,26674
1378,38:58.4,5.493515015,-1.058044434,8.094360352,0.903248348,0.973343455,-999,26690
1379,38:58.4,5.410903931,-1.059249878,8.157806396,0.903228278,0.973322311,-999,26708
1380,38:58.4,5.533004761,-0.944320679,8.220046997,0.903205978,0.973298818,-999,26728
1381,38:58.4,5.617996216,-0.989807129,8.083587646,0.903187022,0.973278849,-999,26745
1382,38:58.5,5.559356689,-0.992202759,8.022521973,0.903166952,0.973257705,-999,26763
1383,38:58.5,5.463577271,-0.937133789,7.961486816,0.903143537,0.973233037,-999,26784
1384,38:58.5,5.704193115,-1.102340698,8.158996582,0.903121236,0.973209544,-999,26804
1385,38:58.5,5.49949646,-1.030517578,8.204483032,0.903100051,0.973187226,-999,26823
1386,38:58.5,5.646743774,-0.988616943,8.118301392,0.903062141,0.973147288,-999,26857
1387,38:58.6,5.59526062,-1.059249878,8.173370361,0.90305545,0.97314024,-999,26863
1388,38:58.6,5.634765625,-1.010162354,8.071609497,0.90303315,0.973116747,-999,26883
1389,38:58.6,5.627799294,-1.015602806,8.063555631,0.903007394,0.97311225,1000,26893
1390,38:58.6,5.596450806,-1.040084839,8.027313232,0.902891491,0.973092016,-999,26938
1391,38:58.6,5.68145752,-1.007766724,8.197311401,0.90287409,0.973090285,-999,26944
1392,38:58.6,5.59286499,-1.043685913,8.093154907,0.902859589,0.973088842,-999,26949
1393,38:58.7,5.758071899,-1.028121948,8.085983276,0.902824787,0.973085379,-999,26961
1394,38:58.7,5.601242065,-1.044876099,8.179351807,0.90273488,0.973076435,-999,26992
1395,38:58.7,5.756866455,-1.030517578,8.084777832,0.902711679,0.973074126,-999,27000
1396,38:58.7,5.665893555,-1.000595093,8.197311401,0.902630473,0.973066047,-999,27028
1397,38:58.7,5.71257019,-1.025726318,7.997390747,0.902563769,0.973059411,-999,27051
1398,38:58.8,5.699401855,-0.919189453,8.191314697,0.902499964,0.973053063,-999,27073
1399,38:58.8,5.711380005,-0.991012573,8.004577637,0.90244196,0.973047292,-999,27093
1400,38:58.8,5.737716675,-0.892852783,8.112304688,0.902383957,0.973041522,-999,27113
1401,38:58.8,5.633560181,-0.979034424,7.983032227,0.902366555,0.973039791,-999,27119
1402,38:58.8,5.740112305,-0.874893188,8.169769287,0.902305651,0.973033731,-999,27140
1403,38:58.9,5.62159729,-0.976638794,7.992599487,0.902224446,0.973025652,-999,27168
1404,38:58.9,5.785598755,-0.876098633,8.157806396,0.902160641,0.973019304,-999,27190
1405,38:58.9,5.553359985,-1.023330688,7.992599487,0.902114238,0.973014688,-999,27206
1406,38:58.9,5.871795654,-0.883270264,8.108718872,0.902067835,0.973010071,-999,27222
1407,38:58.9,5.50428772,-0.980239868,8.032104492,0.902012731,0.973004589,-999,27241
1408,38:59.0,5.843063354,-0.922775269,7.997390747,0.901957627,0.972999107,-999,27260
1409,38:59.0,5.493515015,-0.970657349,7.943527222,0.901908324,0.972994202,-999,27277
1410,38:59.0,5.819122314,-0.959884644,7.905212402,0.90185322,0.972988719,-999,27296
1411,38:59.0,5.612014771,-0.973052979,8.028518677,0.901789416,0.972982372,-999,27318
1412,38:59.0,5.72694397,-1.041290283,7.851348877,0.901731412,0.972976601,-999,27338
1413,38:59.1,5.75328064,-0.976654053,8.082382202,0.901667608,0.972970253,-999,27360
1414,38:59.1,5.75567627,-1.070022583,7.996200562,0.901612504,0.972964771,-999,27379
1415,38:59.1,5.843063354,-0.979034424,8.109924316,0.901537099,0.972957269,-999,27405
1416,38:59.1,5.731735229,-1.035308838,8.033309937,0.901487795,0.972952364,-999,27422
1417,38:59.1,5.89692688,-0.963485718,8.072799683,0.901450093,0.972948613,-999,27435
1418,38:59.2,5.75328064,-0.991012573,8.032104492,0.901380488,0.972941688,-999,27459
1419,38:59.2,5.90171814,-0.927566528,8.064422607,0.901325384,0.972936206,-999,27478
1420,38:59.2,5.75328064,-0.973052979,8.070404053,0.901278981,0.972931589,-999,27494
1421,38:59.2,5.677856445,-0.941925049,8.004577637,0.901197776,0.97292351,-999,27522
1422,38:59.3,5.747299194,-1.000595093,7.981826782,0.900988961,0.972902735,-999,27594
1423,38:59.3,5.62399292,-0.974258423,7.969863892,0.900980261,0.97290187,-999,27597
1424,38:59.3,5.771240234,-1.099945068,7.853729248,0.90096286,0.972900138,-999,27603
1425,38:59.3,5.880172729,-1.092773438,8.320617676,0.900951259,0.972898984,-999,27607
1426,38:59.3,5.531814575,-1.257965088,7.972244263,0.900933858,0.972897253,-999,27613
1427,38:59.3,6.07649231,-1.134658813,8.259552002,0.900861353,0.97289004,-999,27638
1428,38:59.3,5.656311035,-1.116714478,8.234420776,0.90081785,0.972885711,-999,27653
1429,38:59.4,5.81552124,-1.052062988,8.124282837,0.900730844,0.972877055,-999,27683
1430,38:59.4,5.644348145,-0.855743408,8.303848267,0.900655439,0.972869553,-999,27709
1431,38:59.4,5.644332886,-0.856933594,7.986618042,0.900646738,0.972868688,-999,27712
1432,38:59.4,5.707794189,-0.733627319,8.113510132,0.900588734,0.972862917,-999,27732
1433,38:59.4,5.52583313,-0.828201294,8.074005127,0.90053363,0.972857435,-999,27751
1434,38:59.5,5.625198364,-0.837783813,8.191314697,0.900464026,0.97285051,-999,27775
1435,38:59.5,5.52104187,-0.896438599,8.327789307,0.900414722,0.972845605,-999,27792
1436,38:59.5,5.452804565,-0.916793823,8.094360352,0.900353818,0.972839545,-999,27813
1437,38:59.5,5.562942505,-0.937133789,8.028518677,0.900304515,0.97283464,-999,27830
1438,38:59.5,5.509063721,-0.927566528,8.114700317,0.900246511,0.97282887,-999,27850
1439,38:59.6,5.63835144,-0.971862793,7.938735962,0.900185607,0.97282281,-999,27871
1440,38:59.6,5.768844604,-0.865310669,8.090759277,0.900098601,0.972814154,-999,27901
1441,38:59.6,5.656913757,-0.967666626,7.908805847,0.900091929,0.972812444,1000,27905
1442,38:59.6,5.54498291,-1.070022583,7.726852417,0.900085258,0.972810734,-999,27909
1443,38:59.6,5.87298584,-0.822219849,8.112304688,0.900070888,0.972792044,-999,27942
1444,38:59.6,5.598861694,-0.989807129,7.984222412,0.900067839,0.972788079,-999,27949
1445,38:59.7,5.85144043,-1.031723022,8.045272827,0.900059565,0.972777318,-999,27968
1446,38:59.7,5.651519775,-1.065231323,8.050064087,0.900045195,0.972758627,-999,28001
1447,38:59.7,5.766448975,-1.108322144,7.959075928,0.900041711,0.972754096,-999,28009
1448,38:59.7,5.610824585,-1.006576538,8.032104492,0.900028647,0.972737104,-999,28039
1449,38:59.7,5.72454834,-0.970657349,8.066818237,0.900024292,0.97273144,-999,28049
1450,38:59.8,5.389358521,-1.101150513,8.078796387,0.900016454,0.972721245,-999,28067
1451,38:59.8,5.535415649,-1.152618408,8.132659912,0.900004696,0.972705953,-999,28094
1452,38:59.8,5.4324646,-1.175369263,8.334976196,0.899997293,0.972696324,-999,28111
1453,38:59.8,5.254089355,-1.232818604,8.113510132,0.899988149,0.97268443,-999,28132
1454,38:59.8,5.565338135,-1.109527588,8.415176392,0.899980746,0.972674801,-999,28149
1455,38:59.9,5.115219116,-1.189727783,8.214065552,0.899972472,0.97266404,-999,28168
1456,38:59.9,5.210998535,-1.153808594,8.102737427,0.899964198,0.972653279,-999,28187
1457,38:59.9,5.240921021,-1.072418213,8.625869751,0.899952005,0.97263742,-999,28215
1458,38:59.9,5.043395996,-1.113113403,8.530090332,0.899946344,0.972630057,-999,28228
1459,38:59.9,5.009872437,-1.175369263,8.393630981,0.899939376,0.972620994,-999,28244
1460,39:00.0,4.806381226,-1.031707764,8.491790771,0.899930231,0.9726091,-999,28265
1461,39:00.0,4.926086426,-0.998199463,8.352920532,0.899921957,0.972598339,-999,28284
1462,39:00.0,4.869827271,-1.068817139,8.384063721,0.899909329,0.972581914,-999,28313
1463,39:00.0,4.886581421,-1.040100098,8.605514526,0.899901055,0.972571152,-999,28332
1464,39:00.0,4.832717896,-1.073608398,8.503768921,0.899894958,0.972563223,-999,28346
1465,39:00.1,4.934463501,-1.011367798,8.375671387,0.899887555,0.972553594,-999,28363
1466,39:00.1,4.819534302,-0.946716309,8.300247192,0.899878846,0.972542266,-999,28383
1467,39:00.1,4.880584717,-0.843765259,8.445114136,0.899867088,0.972526974,-999,28410
1468,39:00.1,4.929672241,-0.858123779,8.757553101,0.899855766,0.972512248,-999,28436
1469,39:00.1,4.861434937,-0.959884644,8.520523071,0.899853153,0.97250885,-999,28442
1470,39:00.2,5.045791626,-0.917984009,8.554046631,0.899837476,0.97248846,-999,28478
1471,39:00.2,4.843490601,-1.007766724,8.568405151,0.899833122,0.972482796,-999,28488
1472,39:00.2,5.082901001,-1.035308838,8.445098877,0.899825719,0.972473167,-999,28505
1473,39:00.3,5.039810181,-1.043685913,8.574386597,0.899791317,0.972428422,-999,28584
1474,39:00.3,5.076919556,-1.147827148,8.569595337,0.899786962,0.972422759,-999,28594
1475,39:00.3,4.984741211,-1.135864258,8.607910156,0.899785656,0.972421059,-999,28597
1476,39:00.3,5.136764526,-1.095153809,8.546859741,0.899783914,0.972418794,-999,28601
1477,39:00.3,5.037414551,-1.144241333,8.486999512,0.899779994,0.972413696,-999,28610
1478,39:00.3,5.060165405,-1.152618408,8.342147827,0.89977564,0.972408032,-999,28620
1479,39:00.4,5.166702271,-1.091567993,8.381652832,0.899759092,0.97238651,-999,28658
1480,39:00.4,4.978759766,-1.199310303,8.527709961,0.899756044,0.972382545,-999,28665
1481,39:00.4,5.078109741,-1.205291748,8.495391846,0.899745157,0.972368385,-999,28690
1482,39:00.4,5.069732666,-1.254364014,8.443908691,0.89973906,0.972360456,-999,28704
1483,39:00.4,4.977554321,-1.267547607,8.396026611,0.899732964,0.972352526,-999,28718
1484,39:00.4,4.926086426,-1.247192383,8.379272461,0.899716851,0.97233157,-999,28755
1485,39:00.5,5.092483521,-1.257965088,8.519332886,0.899710755,0.972323641,-999,28769
1486,39:00.5,4.873413086,-1.307037354,8.463058472,0.899702481,0.972312879,-999,28788
1487,39:00.5,4.871017456,-1.232833862,8.271530151,0.899698562,0.972307782,-999,28797
1488,39:00.6,5.015869141,-1.181350708,8.344543457,0.899652838,0.972248311,-999,28902
1489,39:00.6,4.890167236,-1.248382568,8.198501587,0.899648483,0.972242647,-999,28912
1490,39:00.6,4.888977051,-1.199310303,8.125473022,0.89964587,0.972239249,-999,28918
1491,39:00.6,4.973968506,-1.190933228,8.232025146,0.899639338,0.972230753,-999,28933
1492,39:00.6,5.112823486,-1.249588013,8.187728882,0.899638032,0.972229054,-999,28936
1493,39:00.6,4.965591431,-1.241210938,8.314620972,0.899636725,0.972227355,-999,28939
1494,39:00.6,5.085296631,-1.266342163,8.179351807,0.899634112,0.972223956,-999,28945
1495,39:00.7,5.151138306,-1.190933228,8.434341431,0.899623226,0.972209797,-999,28970
1496,39:00.7,5.005096436,-1.232833862,8.439117432,0.899620177,0.972205832,-999,28977
1497,39:00.7,5.012375291,-1.21924323,8.429574503,0.899616675,0.972205902,1000,28982
1498,39:00.7,5.058959961,-1.132263184,8.368499756,0.899594259,0.972206352,-999,29014
1499,39:00.7,5.067337036,-1.070022583,8.500167847,0.899589066,0.972207085,-999,29021
1500,39:00.7,5.056564331,-1.066436768,8.433135986,0.899573486,0.972209285,-999,29042
1501,39:00.8,5.122406006,-1.078399658,8.573196411,0.899560132,0.972211171,-999,29060
1502,39:00.8,5.128387451,-1.092773438,8.769515991,0.89954381,0.972213475,-999,29082
1503,39:00.8,5.141555786,-1.081985474,8.637832642,0.899531198,0.972215256,-999,29099
1504,39:00.8,4.948822021,-1.103546143,8.543273926,0.899515618,0.972217456,-999,29120
1505,39:00.8,5.139160156,-0.950302124,8.542068481,0.899502263,0.972219341,-999,29138
1506,39:00.8,5.001495361,-0.957489014,8.551651001,0.899490393,0.972221017,-999,29154
1507,39:00.9,5.161911011,-0.933547974,8.649810791,0.899476297,0.972223008,-999,29173
1508,39:00.9,4.844680786,-0.953903198,8.664169312,0.899459233,0.972225417,-999,29196
1509,39:00.9,5.14994812,-0.855743408,8.631851196,0.899445137,0.972227407,-999,29215
1510,39:00.9,4.948822021,-0.846160889,8.539672852,0.899432525,0.972229188,-999,29232
1511,39:00.9,5.000305176,-0.793487549,8.429550171,0.899417687,0.972231283,-999,29252
1512,39:01.0,4.777633667,-0.861724854,8.449890137,0.899396172,0.972234321,-999,29281
1513,39:01.0,5.0206604,-0.853347778,8.348144531,0.899383559,0.972236102,-999,29298
1514,39:01.0,4.966781616,-0.889251709,8.342147827,0.899373915,0.972237463,-999,29311
1515,39:01.0,4.859039307,-1.073608398,8.149429321,0.899359077,0.972239558,-999,29331
1516,39:01.0,4.929672241,-1.087966919,8.279907227,0.899339045,0.972242387,-999,29358
1517,39:01.1,4.99432373,-1.236419678,8.326583862,0.899327175,0.972244063,-999,29374
1518,39:01.1,4.936859131,-1.261550903,8.236816406,0.899314563,0.972245843,-999,29391
1519,39:01.1,4.898544312,-1.314224243,8.058441162,0.899297499,0.972248253,-999,29414
1520,39:01.2,5.049377441,-1.303451538,8.214065552,0.899244824,0.97225569,-999,29485
1521,39:01.2,5.07333374,-1.415985107,8.398422241,0.899242598,0.972256004,-999,29488
1522,39:01.2,5.238525391,-1.370483398,8.461868286,0.899240373,0.972256319,-999,29491
1523,39:01.2,4.914108276,-1.351333618,8.322998047,0.899234437,0.972257157,-999,29499
1524,39:01.3,5.30078125,-1.225646973,8.470245361,0.899173602,0.972265746,-999,29581
1525,39:01.3,5.061355591,-1.194519043,8.714447021,0.89916915,0.972266375,-999,29587
1526,39:01.3,5.127197266,-1.217254639,8.526504517,0.89915728,0.972268051,-999,29603
1527,39:01.3,4.993118286,-1.267547607,8.330184937,0.89915357,0.972268575,-999,29608
1528,39:01.3,5.137969971,-1.224441528,8.472640991,0.899149119,0.972269203,-999,29614
1529,39:01.3,5.176269531,-1.251983643,8.504959106,0.899140958,0.972270355,-999,29625
1530,39:01.3,5.013473511,-1.273529053,8.239212036,0.899132797,0.972271508,-999,29636
1531,39:01.4,5.287597656,-1.222045898,8.284698486,0.899107572,0.972275069,-999,29670
1532,39:01.4,5.196624756,-1.226837158,8.566009521,0.899105347,0.972275383,-999,29673
1533,39:01.4,5.013473511,-1.176559448,8.273925781,0.899095702,0.972276745,-999,29686
1534,39:01.4,5.093673706,-1.131072998,8.058441162,0.899073445,0.972279888,-999,29716
1535,39:01.4,5.116424561,-0.977844238,8.374481201,0.899050446,0.972283135,-999,29747
1536,39:01.4,5.076919556,-0.955093384,8.297866821,0.899047478,0.972283554,-999,29751
1537,39:01.5,5.005081177,-0.971847534,8.379272461,0.899025221,0.972286697,-999,29781
